DOMAINVALUE	STRATUM	PROGR	REG	X1	X2	X3	X4	X5	X6	ID	Y1	Y2	Y3	Y4	LABEL
2	10*1*2*1*2*2	170	2	10	1	2	1	2	2	Biberist	1688	2139	2422	1354	9
2	10*2*1*1*2*2	168	2	10	2	1	1	2	2	Moutier	1749	2105	2450	1397	10
2	10*2*3*1*2*1	141	2	10	2	3	1	2	1	Wohlen bei Bern	2103	2042	3617	1190	7
2	11*1*1*1*2*2	131	2	11	1	1	1	2	2	Villars-sur-Glane	2407	3010	2902	1020	11
2	11*1*1*1*2*2	128	2	11	1	1	1	2	2	Zollikofen	1975	2687	3104	1671	11
2	11*1*1*1*2*2	102	2	11	1	1	1	2	2	Ittigen	2168	3066	4135	1622	11
2	11*1*2*1*2*2	104	2	11	1	2	1	2	2	Munsingen	2503	2863	3886	1685	12
2	11*1*2*1*2*2	101	2	11	1	2	1	2	2	Bulle	2812	3445	3253	1639	12
2	11*1*2*1*2*2	133	2	11	1	2	1	2	2	Belp	2170	2561	3199	1263	12
2	11*1*2*1*2*2	124	2	11	1	2	1	2	2	Munchenbuchsee	2411	2876	3272	1050	12
2	11*1*2*1*2*2	109	2	11	1	2	1	2	2	Lyss	2536	3374	3439	1310	12
2	11*1*3*1*2*1	105	2	11	1	3	1	2	1	Worb	2456	2927	3992	1520	5
2	11*2*2*1*2*2	110	2	11	2	2	1	2	2	Le Locle	2369	2678	3299	2183	12
2	11*2*2*1*2*2	99	2	11	2	2	1	2	2	Delemont	2481	3189	3691	1992	12
2	11*3*3*1*2*2	135	2	11	3	3	1	2	2	Langnau im Emmental	2245	2349	2800	1754	11
2	12*1*1*1*2*1	85	2	12	1	1	1	2	1	Muri bei Bern	2288	2725	4977	2581	11
2	12*1*2*1*2*2	68	2	12	1	2	1	2	2	Steffisburg	3081	4009	4644	2615	11
2	12*1*2*1*2*2	89	2	12	1	2	1	2	2	Spiez	2663	3083	3960	2321	11
2	12*2*1*1*2*2	71	2	12	2	1	1	2	2	Langenthal	3154	3982	4457	2485	11
2	12*2*2*1*2*3	64	2	12	2	2	1	2	3	Burgdorf	3119	4070	4707	2818	7
2	13*1*1*1*2*1	61	2	13	1	1	1	2	1	Ostermundigen	3041	4619	5444	2348	11
2	13*1*1*1*2*2	59	2	13	1	1	1	2	2	Solothurn	2926	4512	4886	3165	11
2	13*1*1*1*2*3	45	2	13	1	1	1	2	3	Olten	3094	5008	5037	3618	12
2	13*2*2*1*2*2	54	2	13	2	2	1	2	2	Grenchen	3233	4118	5183	3404	7
2	15*1*1*1*2*2	13	2	15	1	1	1	2	2	Fribourg	6862	13231	10142	5312	7
2	15*1*2*1*2*3	10	2	15	1	2	1	2	3	Thun	8128	11265	13301	7683	13
2	15*2*1*1*2*2	16	2	15	2	1	1	2	2	Neuchatel	6356	11204	9576	5778	13
2	15*2*1*1*2*3	9	2	15	2	1	1	2	3	Biel (BE)	9127	14825	15140	9563	13
2	15*2*3*1*2*2	11	2	15	2	3	1	2	2	Koniz	7861	10452	12892	6577	13
2	15*2*3*2*2*2	12	2	15	2	3	2	2	2	La Chaux-de-Fonds	8319	10551	11258	6888	13
2	17*2*3*1*3*3	4	2	17	2	3	1	3	3	Bern	19399	44263	39397	25575	14
2	2*1*1*1*1*1	1948	2	2	1	1	1	1	1	Hauteville	129	141	130	64	15
2	2*1*1*1*1*1	1944	2	2	1	1	1	1	1	Noiraigue	126	121	151	68	15
2	2*1*1*1*1*1	1573	2	2	1	1	1	1	1	Vinelz	163	179	273	120	15
2	2*1*1*1*1*1	1950	2	2	1	1	1	1	1	Vauderens	146	130	140	46	15
2	2*1*1*1*1*1	1974	2	2	1	1	1	1	1	Lusslingen	98	114	141	92	15
2	2*1*1*1*1*1	1592	2	2	1	1	1	1	1	Muntelier	131	187	303	98	15
2	2*1*1*1*1*1	2097	2	2	1	1	1	1	1	Chatillon (JU)	129	88	104	57	15
2	2*1*1*1*1*1	1583	2	2	1	1	1	1	1	Cressier (FR)	197	244	209	79	15
2	2*1*1*1*1*1	1735	2	2	1	1	1	1	1	Zullwil	156	159	197	94	15
2	2*1*1*1*1*1	1824	2	2	1	1	1	1	1	Gletterens	124	123	192	97	15
2	2*1*1*1*1*1	1767	2	2	1	1	1	1	1	Mervelier	185	130	175	95	15
2	2*1*1*1*1*1	1665	2	2	1	1	1	1	1	Schlosswil	168	190	236	62	15
2	2*1*1*1*1*1	2016	2	2	1	1	1	1	1	Wisen (SO)	117	111	138	54	15
2	2*1*1*1*1*1	1667	2	2	1	1	1	1	1	Arconciel	206	185	201	64	15
2	2*1*1*1*1*1	2028	2	2	1	1	1	1	1	Merzligen	96	94	164	57	15
2	2*1*1*1*1*1	1682	2	2	1	1	1	1	1	Lamboing	177	137	243	90	15
2	2*1*1*1*1*1	1953	2	2	1	1	1	1	1	Pont-la-Ville	132	145	129	53	15
2	2*1*1*1*1*1	2116	2	2	1	1	1	1	1	Grandval	103	78	125	62	15
2	2*1*1*1*1*1	1776	2	2	1	1	1	1	1	Albeuve	142	154	166	115	15
2	2*1*1*1*1*1	2023	2	2	1	1	1	1	1	Iffwil	97	119	137	60	15
2	2*1*1*1*1*1	1902	2	2	1	1	1	1	1	Montevraz	136	173	150	32	15
2	2*1*1*1*1*1	1905	2	2	1	1	1	1	1	Chables	129	140	149	73	15
2	2*1*1*1*1*1	1703	2	2	1	1	1	1	1	Courtemaiche	149	166	195	123	15
2	2*1*1*1*1*1	2053	2	2	1	1	1	1	1	Courchapoix	111	113	125	50	15
2	2*1*1*1*1*1	2015	2	2	1	1	1	1	1	Scheuren	118	105	142	56	15
2	2*1*1*1*1*1	2068	2	2	1	1	1	1	1	Treiten	102	96	130	67	15
2	2*1*1*1*1*1	1975	2	2	1	1	1	1	1	Vauffelin	99	109	163	74	15
2	2*1*1*1*1*1	2018	2	2	1	1	1	1	1	Diesse	118	103	138	60	15
2	2*1*1*1*1*1	2098	2	2	1	1	1	1	1	Villargiroud	133	108	96	40	15
2	2*1*1*1*1*1	1885	2	2	1	1	1	1	1	Soyhieres	158	130	142	70	15
2	2*1*1*1*1*1	2101	2	2	1	1	1	1	1	Englisberg	56	59	74	188	15
2	2*1*1*1*1*1	1954	2	2	1	1	1	1	1	Zumholz	153	147	124	35	15
2	2*1*1*1*1*1	1955	2	2	1	1	1	1	1	Enney	109	140	150	60	15
2	2*1*1*1*1*1	1833	2	2	1	1	1	1	1	Rutschelen	140	137	159	94	15
2	2*1*1*1*1*1	1823	2	2	1	1	1	1	1	Kleindietwil	153	127	167	89	15
2	2*1*1*1*1*1	2079	2	2	1	1	1	1	1	Freimettigen	114	111	129	36	15
2	2*1*1*1*1*1	1622	2	2	1	1	1	1	1	Obererlinsbach	181	208	210	92	15
2	2*1*1*1*1*1	1704	2	2	1	1	1	1	1	Walterswil (SO)	160	163	209	100	15
2	2*1*1*1*1*1	1962	2	2	1	1	1	1	1	Rumisberg	109	117	161	68	15
2	2*1*1*1*1*1	1624	2	2	1	1	1	1	1	Cheyres	156	180	227	125	15
2	2*1*1*1*1*1	2071	2	2	1	1	1	1	1	Aumont	95	108	137	53	15
2	2*1*1*1*1*1	1882	2	2	1	1	1	1	1	Herbligen	132	134	157	77	15
2	2*1*1*1*1*1	1964	2	2	1	1	1	1	1	Villarepos	112	126	141	74	15
2	2*1*1*1*1*1	1588	2	2	1	1	1	1	1	Bleienbach	164	217	244	97	15
2	2*1*1*1*1*1	2008	2	2	1	1	1	1	1	Charmoille	78	72	127	149	15
2	2*1*1*1*1*1	1645	2	2	1	1	1	1	1	Schwadernau	180	171	234	84	15
2	2*1*1*1*1*1	1766	2	2	1	1	1	1	1	Fetigny	162	183	159	82	15
2	2*1*1*1*1*1	1674	2	2	1	1	1	1	1	Inkwil	174	156	226	98	15
2	2*1*1*1*1*1	2051	2	2	1	1	1	1	1	Valangin	86	134	115	65	15
2	2*1*1*1*1*1	1609	2	2	1	1	1	1	1	Heiligenschwendi	137	167	245	158	15
2	2*1*1*1*1*1	1608	2	2	1	1	1	1	1	Buetigen	186	204	233	84	15
2	2*1*1*1*1*1	1731	2	2	1	1	1	1	1	Jens	143	134	243	89	15
2	2*1*1*1*1*1	1650	2	2	1	1	1	1	1	Hubersdorf	187	161	241	75	15
2	2*1*1*1*1*1	1894	2	2	1	1	1	1	1	Allmendingen	101	116	210	68	15
2	2*1*1*1*1*1	2058	2	2	1	1	1	1	1	Hofen	117	107	129	45	15
2	2*1*1*1*1*1	1775	2	2	1	1	1	1	1	Cremines	122	145	176	134	15
2	2*1*1*1*1*1	1924	2	2	1	1	1	1	1	Albligen	128	145	147	63	15
2	2*1*1*1*1*1	1937	2	2	1	1	1	1	1	Mannens-Grandsivaz	131	146	138	57	15
2	2*1*1*1*1*1	1899	2	2	1	1	1	1	1	Luscherz	128	137	146	81	15
2	2*1*1*1*1*1	1699	2	2	1	1	1	1	1	Liebistorf	176	190	203	67	15
2	2*1*1*1*1*1	1901	2	2	1	1	1	1	1	Mirchel	121	138	165	67	15
2	2*1*1*1*1*1	1822	2	2	1	1	1	1	1	Vuisternens-devant-Romont	141	163	155	78	15
2	2*1*1*1*1*1	2104	2	2	1	1	1	1	1	Belpberg	72	108	125	68	15
2	2*1*1*1*1*1	1662	2	2	1	1	1	1	1	Oekingen	176	153	241	88	15
2	2*1*1*1*1*1	2026	2	2	1	1	1	1	1	Finsterhennen	103	102	147	59	15
2	2*1*1*1*1*1	1906	2	2	1	1	1	1	1	Ligerz	94	103	199	94	15
2	2*1*1*1*1*1	1907	2	2	1	1	1	1	1	Bolken	144	147	156	42	15
2	2*1*1*1*1*1	1990	2	2	1	1	1	1	1	Schwarzhausern	96	111	152	79	15
2	2*1*1*1*1*1	1909	2	2	1	1	1	1	1	La Heutte	105	142	166	75	15
2	2*1*1*1*1*1	1697	2	2	1	1	1	1	1	Bannwil	148	177	203	109	15
2	2*1*1*1*1*1	1870	2	2	1	1	1	1	1	Kleinbosingen	133	141	196	36	15
2	2*1*1*1*1*1	1830	2	2	1	1	1	1	1	Munchringen	127	135	220	51	15
2	2*1*1*1*1*1	1873	2	2	1	1	1	1	1	Saint-Martin (FR)	168	141	136	60	15
2	2*1*1*1*1*1	1927	2	2	1	1	1	1	1	Fraschels	137	135	143	66	15
2	2*1*1*1*1*1	2009	2	2	1	1	1	1	1	Avry-devant-Pont	106	131	140	47	15
2	2*1*1*1*1*1	1876	2	2	1	1	1	1	1	Montsevelier	122	137	161	83	15
2	2*1*1*1*1*1	1999	2	2	1	1	1	1	1	Buren zum Hof	112	124	143	52	15
2	2*1*1*1*1*1	1677	2	2	1	1	1	1	1	Gumefens	176	212	211	53	15
2	2*1*1*1*1*1	2080	2	2	1	1	1	1	1	Movelier	98	94	138	60	15
2	2*1*1*1*1*1	1719	2	2	1	1	1	1	1	Coffrane	184	155	196	83	15
2	2*1*1*1*1*1	1881	2	2	1	1	1	1	1	Bonnefontaine	128	154	150	68	15
2	2*1*1*1*1*1	1801	2	2	1	1	1	1	1	Chenens	170	179	158	47	15
2	2*1*1*1*1*1	1936	2	2	1	1	1	1	1	Montmollin	108	150	159	56	15
2	2*1*1*1*1*1	1601	2	2	1	1	1	1	1	Gurzelen	172	211	209	119	15
2	2*1*1*1*1*1	1925	2	2	1	1	1	1	1	Trimstein	137	130	158	57	15
2	2*1*1*1*1*1	1806	2	2	1	1	1	1	1	Hofstetten bei Brienz	153	127	179	92	15
2	2*1*1*1*1*1	2021	2	2	1	1	1	1	1	Delley	97	103	149	65	15
2	2*1*1*1*1*1	1738	2	2	1	1	1	1	1	Schwanden bei Brienz	151	137	208	109	15
2	2*1*1*1*1*1	1970	2	2	1	1	1	1	1	Rumligen	126	118	142	62	15
2	2*1*1*1*1*1	1809	2	2	1	1	1	1	1	Walliswil bei Wangen	114	146	193	98	15
2	2*1*1*1*1*1	1769	2	2	1	1	1	1	1	Mattstetten	151	140	227	65	15
2	2*1*1*1*1*1	1811	2	2	1	1	1	1	1	Meyriez	150	153	169	75	15
2	2*1*1*1*1*1	1691	2	2	1	1	1	1	1	Luterkofen-Ichertswil	125	163	257	96	15
2	2*1*1*1*1*1	1934	2	2	1	1	1	1	1	Zuzwil (BE)	111	110	175	78	15
2	2*1*1*1*1*1	1693	2	2	1	1	1	1	1	Lentigny	167	207	208	56	15
2	2*1*1*1*1*1	2110	2	2	1	1	1	1	1	Luterswil-Gachliwil	84	87	118	82	15
2	2*1*1*1*1*1	1896	2	2	1	1	1	1	1	Grindel	134	128	156	76	15
2	2*1*1*1*1*1	2031	2	2	1	1	1	1	1	Montet (Broye)	80	158	124	48	15
2	2*1*1*1*1*1	1979	2	2	1	1	1	1	1	Leimiswil	112	104	158	70	15
2	2*1*1*1*1*1	1710	2	2	1	1	1	1	1	Granges (Veveyse)	145	186	212	86	15
2	2*1*1*1*1*1	1603	2	2	1	1	1	1	1	Ecuvillens	179	232	195	104	15
2	2*1*1*1*1*1	1700	2	2	1	1	1	1	1	Boningen	180	209	184	63	15
2	2*1*1*1*1*1	1795	2	2	1	1	1	1	1	Brunisried	139	157	184	81	15
2	2*1*1*1*1*1	1997	2	2	1	1	1	1	1	Munchenwiler	119	104	151	60	15
2	2*1*1*1*1*1	1742	2	2	1	1	1	1	1	Meltingen	144	169	185	105	15
2	2*1*1*1*1*1	2067	2	2	1	1	1	1	1	Jeuss	108	120	107	60	15
2	2*1*1*1*1*1	1866	2	2	1	1	1	1	1	Fehren	110	159	174	66	15
2	2*1*1*1*1*1	2029	2	2	1	1	1	1	1	Kriechenwil	88	86	150	86	15
2	2*1*1*1*1*1	1758	2	2	1	1	1	1	1	Holderbank (SO)	143	156	192	98	15
2	2*1*1*1*1*1	2056	2	2	1	1	1	1	1	Obersteckholz	77	97	136	88	15
2	2*1*1*1*1*1	1805	2	2	1	1	1	1	1	Echarlens	145	165	185	57	15
2	2*1*1*1*1*1	1928	2	2	1	1	1	1	1	Nennigkofen	135	113	156	76	15
2	2*1*1*1*1*1	2046	2	2	1	1	1	1	1	Massonnens	139	99	119	46	15
2	2*1*1*1*1*1	2072	2	2	1	1	1	1	1	Plagne	100	91	132	70	15
2	2*1*1*1*1*1	1755	2	2	1	1	1	1	1	Oppligen	166	171	177	76	15
2	2*1*1*1*1*1	2082	2	2	1	1	1	1	1	Buhl	82	102	148	57	15
2	2*1*1*1*1*1	1849	2	2	1	1	1	1	1	Tschugg	121	124	193	84	15
2	2*1*1*1*1*1	2120	2	2	1	1	1	1	1	Lussy (FR)	121	99	108	38	15
2	2*1*1*1*1*1	1960	2	2	1	1	1	1	1	Buix	102	117	145	92	15
2	2*1*1*1*1*1	1931	2	2	1	1	1	1	1	Gsteigwiler	165	118	125	69	15
2	2*1*1*1*1*1	1840	2	2	1	1	1	1	1	Heinrichswil-Winistorf	151	135	184	58	15
2	2*1*1*1*1*1	2095	2	2	1	1	1	1	1	Bleiken bei Oberdiessbach	124	113	102	39	15
2	2*1*1*1*1*1	1965	2	2	1	1	1	1	1	Heimenhausen	134	131	119	69	15
2	2*1*1*1*1*1	2052	2	2	1	1	1	1	1	Salvenach	102	105	133	60	15
2	2*1*1*1*1*1	1724	2	2	1	1	1	1	1	Niederhunigen	187	175	185	67	15
2	2*1*1*1*1*1	2037	2	2	1	1	1	1	1	Porsel	120	112	120	55	15
2	2*1*1*1*1*1	1930	2	2	1	1	1	1	1	Onnens (FR)	151	149	143	35	15
2	2*1*1*1*1*1	1916	2	2	1	1	1	1	1	Brenzikofen	136	127	157	65	15
2	2*1*1*1*1*1	1973	2	2	1	1	1	1	1	Kernenried	103	114	157	71	15
2	2*1*1*1*1*1	1611	2	2	1	1	1	1	1	Morigen	127	150	287	141	15
2	2*1*1*1*1*1	2108	2	2	1	1	1	1	1	Bressaucourt	106	80	136	50	15
2	2*1*1*1*1*1	2002	2	2	1	1	1	1	1	Lossy-Formangueires	138	137	121	33	15
2	2*1*1*1*1*1	1929	2	2	1	1	1	1	1	Morlon	126	130	158	66	15
2	2*1*1*1*1*1	1932	2	2	1	1	1	1	1	Perrefitte	109	114	169	84	15
2	2*1*1*1*1*1	2090	2	2	1	1	1	1	1	Wangenried	88	102	132	60	15
2	2*1*1*1*1*1	1771	2	2	1	1	1	1	1	Thielle-Wavre	183	173	189	35	15
2	2*1*1*1*1*1	1933	2	2	1	1	1	1	1	Bettenhausen	127	119	164	65	15
2	2*1*1*1*1*1	1879	2	2	1	1	1	1	1	Rossemaison	129	121	186	65	15
2	2*1*2*1*1*1	1569	2	2	1	2	1	1	1	Courtedoux	177	169	258	135	15
2	2*1*2*1*1*1	1812	2	2	1	2	1	1	1	Walterswil (BE)	143	152	156	95	15
2	2*1*2*1*1*1	1597	2	2	1	2	1	1	1	Fahrni	179	198	218	120	15
2	2*1*2*1*1*1	2001	2	2	1	2	1	1	1	Muriaux	115	106	149	60	15
2	2*1*2*1*1*1	1734	2	2	1	2	1	1	1	Lajoux (JU)	163	158	180	105	15
2	2*1*2*1*1*1	1574	2	2	1	2	1	1	1	Gondiswil	172	186	221	155	15
2	2*1*2*1*1*1	1938	2	2	1	2	1	1	1	Noreaz	143	130	145	54	15
2	2*1*2*1*1*1	1629	2	2	1	2	1	1	1	Bure	182	166	245	91	15
2	2*1*2*1*1*1	1819	2	2	1	2	1	1	1	Chatonnaye	164	156	156	63	15
2	2*1*2*1*1*1	2076	2	2	1	2	1	1	1	Le Cret	102	113	115	62	15
2	2*1*2*1*1*1	1619	2	2	1	2	1	1	1	Ried bei Kerzers	170	221	217	87	15
2	2*1*2*1*1*1	1862	2	2	1	2	1	1	1	La Ferriere	160	132	156	65	15
2	2*1*2*1*1*1	1594	2	2	1	2	1	1	1	Boudevilliers	190	212	197	119	15
2	2*1*2*1*1*1	1716	2	2	1	2	1	1	1	Billens-Hennens	155	151	163	152	15
2	2*1*2*1*1*1	1623	2	2	1	2	1	1	1	Gals	127	203	249	110	15
2	2*1*2*1*1*1	2014	2	2	1	2	1	1	1	Miecourt	114	111	131	66	15
2	2*1*2*1*1*1	1637	2	2	1	2	1	1	1	Uebeschi	205	191	208	74	15
2	2*1*2*1*1*1	1639	2	2	1	2	1	1	1	Mezieres (FR)	196	179	203	96	15
2	2*1*2*1*1*1	1951	2	2	1	2	1	1	1	Villarimboud	147	123	134	57	15
2	2*1*2*1*1*1	1992	2	2	1	2	1	1	1	Rohrbachgraben	135	111	111	79	15
2	2*1*2*1*1*1	1966	2	2	1	2	1	1	1	Corban	132	113	143	64	15
2	2*1*2*1*1*1	1872	2	2	1	2	1	1	1	Auswil	145	132	151	77	15
2	2*1*2*1*1*1	1604	2	2	1	2	1	1	1	Vuisternens-en-Ogoz	226	221	188	74	15
2	2*1*2*1*1*1	1847	2	2	1	2	1	1	1	Niedermuhlern	144	147	146	86	15
2	2*1*2*1*1*1	1727	2	2	1	2	1	1	1	Siselen	172	147	196	97	15
2	2*1*2*1*1*1	1728	2	2	1	2	1	1	1	Autigny	163	200	179	70	15
2	2*1*2*1*1*1	1850	2	2	1	2	1	1	1	Kienberg	153	147	160	62	15
2	2*1*2*1*1*1	2000	2	2	1	2	1	1	1	Murist	119	111	131	70	15
2	2*1*2*1*1*1	1917	2	2	1	2	1	1	1	Montfaucon	122	135	159	69	15
2	2*1*2*1*1*1	1690	2	2	1	2	1	1	1	Ochlenberg	164	165	183	129	15
2	2*1*2*1*1*1	1920	2	2	1	2	1	1	1	Homberg	139	133	138	75	15
2	2*1*2*1*1*1	1721	2	2	1	2	1	1	1	Vendlincourt	156	144	189	128	15
2	2*1*2*1*1*1	2085	2	2	1	2	1	1	1	Fahy	102	83	136	65	15
2	2*1*2*1*1*1	1695	2	2	1	2	1	1	1	Coeuve	182	155	182	118	15
2	2*1*2*1*1*1	1804	2	2	1	2	1	1	1	Wengi	144	161	160	87	15
2	2*1*2*1*1*1	1844	2	2	1	2	1	1	1	Rue	133	137	183	72	15
2	2*1*2*1*1*1	1671	2	2	1	2	1	1	1	Landiswil	178	172	192	113	15
2	2*1*2*1*1*1	1796	2	2	1	2	1	1	1	Galmiz	131	165	191	73	15
2	2*1*2*1*1*1	1807	2	2	1	2	1	1	1	Barbereche	114	182	176	79	15
2	2*1*2*1*1*1	1808	2	2	1	2	1	1	1	Alchenstorf	142	159	178	72	15
2	2*1*2*1*1*1	1877	2	2	1	2	1	1	1	Lechelles	133	146	155	69	15
2	2*1*2*1*1*1	1926	2	2	1	2	1	1	1	Oberlangenegg	136	113	155	78	15
2	2*1*2*1*1*1	1757	2	2	1	2	1	1	1	Sales (Gruyere)	188	152	152	97	15
2	2*1*2*1*1*1	1839	2	2	1	2	1	1	1	La Cote-aux-Fees	97	128	172	132	15
2	2*1*2*1*1*1	1688	2	2	1	2	1	1	1	Bruttelen	144	177	233	89	15
2	2*1*2*1*1*1	1911	2	2	1	2	1	1	1	Ponthaux	145	153	145	45	15
2	2*1*2*1*1*1	1763	2	2	1	2	1	1	1	Dompierre (FR)	166	177	174	70	15
2	2*2*1*1*1*1	1785	2	2	2	1	1	1	1	Herbetswil	147	137	189	95	4
2	2*2*1*1*1*1	1756	2	2	2	1	1	1	1	Saint-Sulpice (NE)	162	172	177	79	4
2	2*2*1*1*1*1	1813	2	2	2	1	1	1	1	Aedermannsdorf	171	135	151	86	4
2	2*2*1*1*1*1	1836	2	2	2	1	1	1	1	Cormoret	151	111	165	103	4
2	2*2*1*1*1*1	1687	2	2	2	1	1	1	1	Buttes	144	175	187	138	4
2	2*2*1*1*1*1	1772	2	2	2	1	1	1	1	Brienzwiler	171	147	173	89	4
2	2*2*1*1*1*1	1598	2	2	2	1	1	1	1	Cortebert	180	200	236	98	4
2	2*2*1*1*1*1	2070	2	2	2	1	1	1	1	Villiers	126	109	131	28	4
2	2*2*1*1*1*1	1641	2	2	2	1	1	1	1	Saicourt	170	173	213	117	4
2	2*2*1*2*1*1	1673	2	2	2	1	2	1	1	Schattenhalb	147	163	202	142	15
2	2*2*1*2*1*1	1998	2	2	2	1	2	1	1	Iseltwald	99	117	136	82	15
2	2*2*1*2*1*1	1737	2	2	2	1	2	1	1	Grandvillard	167	165	181	92	15
2	2*2*1*2*1*1	1919	2	2	2	1	2	1	1	Oberried am Brienzersee	107	127	160	91	15
2	2*2*1*2*1*1	1878	2	2	2	1	2	1	1	Eriz	136	125	161	80	15
2	2*2*2*1*1*1	2035	2	2	2	2	1	1	1	Pleigne	119	105	138	46	16
2	2*2*2*1*1*1	1978	2	2	2	2	1	1	1	Ruti bei Riggisberg	141	118	111	74	16
2	2*2*2*1*1*1	2059	2	2	2	2	1	1	1	La Chaux-du-Milieu	110	95	139	54	16
2	2*2*2*1*1*1	1857	2	2	2	2	1	1	1	Les Genevez (JU)	137	124	169	86	16
2	2*2*2*1*1*1	1635	2	2	2	2	1	1	1	Bonfol	133	126	251	169	16
2	2*2*2*1*1*1	1647	2	2	2	2	1	1	1	Nods	183	192	199	94	16
2	2*2*2*2*1*1	1572	2	2	2	2	2	1	1	Les Verrieres	199	195	209	132	2
2	2*2*3*1*1*1	1649	2	2	2	3	1	1	1	Chevenez	164	171	223	107	3
2	2*2*3*2*1*1	1681	2	2	2	3	2	1	1	La Brevine	178	162	201	106	12
2	2*3*1*2*1*1	1620	2	2	3	1	2	1	1	Jaun	209	147	204	134	3
2	2*3*2*2*1*1	1714	2	2	3	2	2	1	1	Habkern	153	170	183	118	16
2	3*1*1*1*1*1	1440	2	3	1	1	1	1	1	Oberonz	209	224	316	131	16
2	3*1*1*1*1*1	1320	2	3	1	1	1	1	1	Flumenthal	229	310	340	127	16
2	3*1*1*1*1*1	1196	2	3	1	1	1	1	1	Meinisberg	263	347	422	157	16
2	3*1*1*1*1*1	1402	2	3	1	1	1	1	1	Fontaines (NE)	268	241	314	89	16
2	3*1*1*1*1*1	1242	2	3	1	1	1	1	1	Marsens	324	274	344	181	16
2	3*1*1*1*1*1	1243	2	3	1	1	1	1	1	Erlach	310	263	391	159	16
2	3*1*1*1*1*1	1321	2	3	1	1	1	1	1	Oberschrot	282	299	274	151	16
2	3*1*1*1*1*1	1366	2	3	1	1	1	1	1	St.Silvester	256	313	307	79	16
2	3*1*1*1*1*1	1380	2	3	1	1	1	1	1	Posieux	268	316	281	71	16
2	3*1*1*1*1*1	1449	2	3	1	1	1	1	1	Buren (SO)	248	235	278	109	16
2	3*1*1*1*1*1	1409	2	3	1	1	1	1	1	Courgevaux	237	266	292	108	16
2	3*1*1*1*1*1	1370	2	3	1	1	1	1	1	Niederbuchsiten	233	299	273	142	16
2	3*1*1*1*1*1	1197	2	3	1	1	1	1	1	Gunsberg	275	324	395	193	16
2	3*1*1*1*1*1	1371	2	3	1	1	1	1	1	Himmelried	221	269	354	102	16
2	3*1*1*1*1*1	1454	2	3	1	1	1	1	1	Twann	194	203	334	134	16
2	3*1*1*1*1*1	1213	2	3	1	1	1	1	1	Les Brenets	272	299	392	201	16
2	3*1*1*1*1*1	1294	2	3	1	1	1	1	1	Bossonnens	304	350	295	92	16
2	3*1*1*1*1*1	1550	2	3	1	1	1	1	1	Feldbrunnen-St.Niklaus	140	173	278	165	16
2	3*1*1*1*1*1	1417	2	3	1	1	1	1	1	Grafenried	227	262	288	122	16
2	3*1*1*1*1*1	1568	2	3	1	1	1	1	1	Kiesen	189	218	253	82	16
2	3*1*1*1*1*1	1339	2	3	1	1	1	1	1	Les Hauts-Geneveys	221	306	349	107	16
2	3*1*1*1*1*1	1285	2	3	1	1	1	1	1	Courtaman	338	329	318	69	16
2	3*1*1*1*1*1	1502	2	3	1	1	1	1	1	Horriwil	216	200	264	122	16
2	3*1*1*1*1*1	1543	2	3	1	1	1	1	1	Fenin-Vilars-Saules	176	209	280	100	16
2	3*1*1*1*1*1	1222	2	3	1	1	1	1	1	Sutz-Lattrigen	302	299	391	159	16
2	3*1*1*1*1*1	1384	2	3	1	1	1	1	1	Le Paquier (FR)	277	276	259	121	16
2	3*1*1*1*1*1	1345	2	3	1	1	1	1	1	Battwil	288	292	319	77	16
2	3*1*1*1*1*1	1547	2	3	1	1	1	1	1	Ursy	230	225	207	97	16
2	3*1*1*1*1*1	1226	2	3	1	1	1	1	1	Tentlingen	314	374	354	105	16
2	3*1*1*1*1*1	1307	2	3	1	1	1	1	1	Bariswil	268	256	395	108	16
2	3*1*1*1*1*1	1468	2	3	1	1	1	1	1	Motiers (NE)	251	197	274	127	16
2	3*1*1*1*1*1	1430	2	3	1	1	1	1	1	Rickenbach (SO)	199	250	320	116	16
2	3*1*1*1*1*1	1516	2	3	1	1	1	1	1	Kaufdorf	195	184	311	100	16
2	3*1*1*1*1*1	1392	2	3	1	1	1	1	1	Villaz-Saint-Pierre	267	271	266	113	16
2	3*1*1*1*1*1	1419	2	3	1	1	1	1	1	Leissigen	188	212	283	215	16
2	3*1*1*1*1*1	1354	2	3	1	1	1	1	1	Thorigen	225	297	304	139	16
2	3*1*1*1*1*1	1385	2	3	1	1	1	1	1	Erschwil	246	223	286	176	16
2	3*1*1*1*1*1	1557	2	3	1	1	1	1	1	Gempen	198	217	245	87	16
2	3*1*1*1*1*1	1357	2	3	1	1	1	1	1	Cottens (FR)	233	263	311	156	16
2	3*1*1*1*1*1	1317	2	3	1	1	1	1	1	Aefligen	244	281	357	132	16
2	3*1*1*1*1*1	1524	2	3	1	1	1	1	1	Etziken	194	206	261	122	16
2	3*1*1*1*1*1	1247	2	3	1	1	1	1	1	Praroman	304	313	376	126	16
2	3*1*1*1*1*1	1240	2	3	1	1	1	1	1	Kriegstetten	303	315	384	124	16
2	3*1*1*1*1*1	1553	2	3	1	1	1	1	1	Cordast	234	246	218	54	16
2	3*1*1*1*1*1	1541	2	3	1	1	1	1	1	Amsoldingen	204	208	237	118	16
